Animal_ID,Sex,Age2,LocalTime,KPH,Sn,AGL0,VerticalRate,abs_angle,absVR
106,F,Fledgling,8/15/19 9:21,33.94,5.66,310.38,0.14,1.97,0.14
106,F,Fledgling,8/15/19 9:21,41.57,9.73,309.3,-0.21,1.24,0.21
106,F,Fledgling,8/15/19 9:21,41.31,11.48,308.64,-0.13,1.18,0.13
106,F,Fledgling,8/15/19 9:21,30.78,9.02,309.74,0.22,1.8,0.22
106,F,Fledgling,8/15/19 9:22,32.74,7.24,308.52,-0.24,1.74,0.24
106,F,Fledgling,8/15/19 9:22,42.02,10.53,311.36,0.47,0.96,0.47
106,F,Fledgling,8/15/19 9:22,47.59,12.03,310.85,-0.1,0.23,0.1
106,F,Fledgling,8/15/19 9:22,49.05,13.06,313.19,0.46,0.46,0.46
106,F,Fledgling,8/15/19 9:22,58.31,15.41,310.99,-0.44,0.14,0.44
106,F,Fledgling,8/15/19 9:22,67.43,18.18,295.87,-2.51,0.1,2.51
106,F,Fledgling,8/15/19 9:22,65.17,18.4,283.09,-2.13,0.09,2.13
106,F,Fledgling,8/15/19 9:22,67.39,18.85,275.42,-1.53,0.16,1.53
106,F,Fledgling,8/15/19 9:22,69.07,18.21,263.06,-2.06,0.31,2.06
106,F,Fledgling,8/15/19 9:22,55.28,17.29,257.7,-0.89,0.47,0.89
106,F,Fledgling,8/15/19 9:22,40.07,12.26,261.67,0.79,1.2,0.79
106,F,Fledgling,8/15/19 9:23,26.4,4.57,267.87,1.03,2.92,1.03
106,F,Fledgling,8/15/19 9:23,39.83,9.69,272.14,0.71,2.14,0.71
106,F,Fledgling,8/15/19 9:23,30.28,7.76,272.51,0.07,3,0.07
106,F,Fledgling,8/15/19 9:23,41.44,5.64,275.14,0.43,2.07,0.43
106,F,Fledgling,8/15/19 9:23,38.24,9.35,277.76,0.52,2.09,0.52
106,F,Fledgling,8/15/19 9:23,23.26,6.05,280.51,0.54,2.81,0.54
106,F,Fledgling,8/15/19 9:23,43.05,10.11,280.56,0.008000682,1.58,0.008000682
106,F,Fledgling,8/15/19 9:23,39.2,9.33,278.6,-0.39,2.19,0.39
106,F,Fledgling,8/15/19 9:23,33.89,4.81,279.13,0.08,2.68,0.08
106,F,Fledgling,8/15/19 9:23,47.02,11.58,277.86,-0.25,1.18,0.25
106,F,Fledgling,8/15/19 9:23,50.94,13,274.15,-0.74,0.39,0.74
106,F,Fledgling,8/15/19 9:24,46.11,13.03,279.7,0.92,0.41,0.92
106,F,Fledgling,8/15/19 9:24,48.91,13.02,284.34,0.92,0.15,0.92
106,F,Fledgling,8/15/19 9:24,43.87,12.91,293.36,1.5,1.43,1.5
106,F,Fledgling,8/15/19 9:24,25.63,8.22,298.96,0.93,2.24,0.93
106,F,Fledgling,8/15/19 9:24,32.09,6.01,303.19,0.84,2.16,0.84
106,F,Fledgling,8/15/19 9:24,48.89,10.57,309.12,0.98,1.42,0.98
106,F,Fledgling,8/15/19 9:24,31.13,10.54,312.02,0.58,1.93,0.58
106,F,Fledgling,8/15/19 9:24,31.22,5.47,316.19,0.83,1.96,0.83
106,F,Fledgling,8/15/19 9:24,46.05,9.23,321.31,0.85,1.38,0.85
106,F,Fledgling,8/15/19 9:24,45.91,12.29,324.59,0.65,1.64,0.65
106,F,Fledgling,8/15/19 9:24,26.44,8.26,328.99,0.87,2.29,0.87
106,F,Fledgling,8/15/19 9:25,34.13,7.84,338.31,1.55,1.78,1.55
106,F,Fledgling,8/15/19 9:25,52.87,9.81,335.59,-0.54,1.23,0.54
106,F,Fledgling,8/15/19 9:25,43.04,13.76,339.23,0.6,1.37,0.6
106,F,Fledgling,8/15/19 9:25,28.87,6.82,338.99,-0.03,2.26,0.03
106,F,Fledgling,8/15/19 9:25,36.22,8.31,344.43,1.08,1.78,1.08
106,F,Fledgling,8/15/19 9:25,42.94,10.7,347.48,0.5,1.77,0.5
106,F,Fledgling,8/15/19 9:25,30.65,8.21,346.29,-0.19,0.91,0.19
106,F,Fledgling,8/15/19 9:25,33.07,7.11,347.43,0.22,2.38,0.22
106,F,Fledgling,8/15/19 9:25,46.44,11.7,337.85,-1.59,1.33,1.59
106,F,Fledgling,8/15/19 9:25,27.2,8.76,343.17,1.06,2.89,1.06
106,F,Fledgling,8/15/19 9:25,43.02,7.09,339.8,-0.67,1.9,0.67
106,F,Fledgling,8/15/19 9:26,49.74,12.76,330.7,-1.51,0.69,1.51
106,F,Fledgling,8/15/19 9:26,41.5,12.63,330.97,0.05,1.33,0.05
106,F,Fledgling,8/15/19 9:26,31.92,7.77,329.58,-0.27,2.72,0.27
106,F,Fledgling,8/15/19 9:26,42.42,9.37,327.98,-0.26,1.18,0.26
106,F,Fledgling,8/15/19 9:26,48.63,11.99,323.86,-0.82,1.41,0.82
106,F,Fledgling,8/15/19 9:26,36.07,9.9,319.09,-0.79,2.27,0.79
106,F,Fledgling,8/15/19 9:26,34.63,8.64,319.63,0.09,0.36,0.09
106,F,Fledgling,8/15/19 9:26,39.22,9.21,317.98,-0.32,0.63,0.32
106,F,Fledgling,8/15/19 9:26,47.46,12.88,307.75,-2.04,0.26,2.04
106,F,Fledgling,8/15/19 9:26,30.48,10.49,315.8,1.6,0.44,1.6
106,F,Fledgling,8/15/19 9:26,42.11,9.15,307.43,-1.67,0.16,1.67
106,F,Fledgling,8/15/19 9:27,36.89,11.27,310.85,0.57,0.45,0.57
106,F,Fledgling,8/15/19 9:27,44.17,11.2,308.76,-0.41,0.29,0.41
106,F,Fledgling,8/15/19 9:27,33.89,10.54,311.79,0.6,0.29,0.6
106,F,Fledgling,8/15/19 9:27,31.22,9.06,312.75,0.16,0.59,0.16
106,F,Fledgling,8/15/19 9:27,35,9.55,311.77,-0.19,1.22,0.19
106,F,Fledgling,8/15/19 9:27,34.29,8.41,316.54,0.79,1.85,0.79
106,F,Fledgling,8/15/19 9:27,48.35,10.31,310.44,-1.21,1.34,1.21
106,F,Fledgling,8/15/19 9:27,41.04,12.29,306.2,-0.84,1.46,0.84
106,F,Fledgling,8/15/19 9:27,34,10.04,305.19,-0.16,1.09,0.16
106,F,Fledgling,8/15/19 9:27,33.31,9.51,309.83,0.92,0.22,0.92
106,F,Fledgling,8/15/19 9:27,34.76,10,311.66,0.3,0.09,0.3
106,F,Fledgling,8/15/19 9:28,25.15,8.8,317.82,1.02,1.99,1.02
106,F,Fledgling,8/15/19 9:28,42.41,7.63,319.7,0.37,1.66,0.37
106,F,Fledgling,8/15/19 9:28,35.89,10.67,322.34,0.43,2.2,0.43
106,F,Fledgling,8/15/19 9:28,26.63,5.88,326.39,0.81,2.66,0.81
106,F,Fledgling,8/15/19 9:28,42.7,8.73,329.6,0.64,1.71,0.64
106,F,Fledgling,8/15/19 9:28,34.03,9.42,331.83,0.37,2.39,0.37
106,F,Fledgling,8/15/19 9:28,29.7,6.89,334.87,0.6,1.88,0.6
106,F,Fledgling,8/15/19 9:28,44.11,9.38,334.6,-0.05,1.31,0.05
106,F,Fledgling,8/15/19 9:28,43.26,12.56,335.33,0.12,1.61,0.12
106,F,Fledgling,8/15/19 9:28,30.66,7,334.19,-0.22,2.49,0.22
106,F,Fledgling,8/15/19 9:28,37.2,8.35,333.77,-0.06,0.27,0.06
106,F,Fledgling,8/15/19 9:29,31.05,9.34,337.57,0.63,1.28,0.63
106,F,Fledgling,8/15/19 9:29,29.85,7.81,344.55,1.39,2.14,1.39
106,F,Fledgling,8/15/19 9:29,39.44,8.9,347.54,0.59,2.09,0.59
106,F,Fledgling,8/15/19 9:29,32.87,7.26,349.57,0.33,2.13,0.33
106,F,Fledgling,8/15/19 9:29,32.87,6.18,353.55,0.79,2.26,0.79
106,F,Fledgling,8/15/19 9:29,44.29,11.25,354.2,0.12,1.1,0.12
106,F,Fledgling,8/15/19 9:29,39.68,11.59,359.2,0.83,1.63,0.83
106,F,Fledgling,8/15/19 9:29,28.48,6.25,364.67,1.09,2.78,1.09
106,F,Fledgling,8/15/19 9:29,43.05,7.54,369.2,0.75,2.15,0.75
106,F,Fledgling,8/15/19 9:29,28.65,8.91,374.79,0.93,2.31,0.93
106,F,Fledgling,8/15/19 9:29,34.41,6.14,375.67,0.17,1.5,0.17
106,F,Fledgling,8/15/19 9:30,38.11,9.97,382.2,1.3,1.57,1.3
106,F,Fledgling,8/15/19 9:30,43.91,9.07,384.27,0.34,1.66,0.34
106,F,Fledgling,8/15/19 9:30,31.46,9.18,389.04,0.95,1.3,0.95
106,F,Fledgling,8/15/19 9:30,28.74,7.64,395.79,1.35,2.31,1.35
106,F,Fledgling,8/15/19 9:30,44.24,7.29,393.34,-0.4,1.5,0.4
106,F,Fledgling,8/15/19 9:30,36.57,10.76,393.76,0.08,1.26,0.08
106,F,Fledgling,8/15/19 9:30,27.27,8.38,401.89,1.62,2.28,1.62
106,F,Fledgling,8/15/19 9:30,33.91,5.59,409.04,1.19,1.98,1.19
106,F,Fledgling,8/15/19 9:30,35.61,9.87,411.84,0.55,1.39,0.55
106,F,Fledgling,8/15/19 9:30,34.66,9.12,411.66,-0.03,1.46,0.03
106,F,Fledgling,8/15/19 9:30,27.78,8.48,417.89,1.03,2.15,1.03
106,F,Fledgling,8/15/19 9:31,45.48,6.46,418.89,0.19,1.55,0.19
106,F,Fledgling,8/15/19 9:31,33.91,11.41,420.93,0.4,1.83,0.4
106,F,Fledgling,8/15/19 9:31,33.53,7.97,424.54,0.6,1.74,0.6
106,F,Fledgling,8/15/19 9:31,33.13,7.03,426.09,0.3,2.12,0.3
106,F,Fledgling,8/15/19 9:31,41.33,10.34,423.93,-0.35,1.22,0.35
106,F,Fledgling,8/15/19 9:31,42.98,11.3,425.64,0.28,0.88,0.28
106,F,Fledgling,8/15/19 9:31,57.28,13.8,422.18,-0.69,0.1,0.69
106,F,Fledgling,8/15/19 9:31,67.06,16.78,421.46,-0.14,0.06,0.14
106,F,Fledgling,8/15/19 9:31,66.15,19.23,414.57,-1.14,0.05,1.14
106,F,Fledgling,8/15/19 9:31,62.07,17.88,403.98,-2.11,0.15,2.11
106,F,Fledgling,8/15/19 9:31,59.59,17.08,393.49,-2.09,0.12,2.09
106,F,Fledgling,8/15/19 9:32,55.43,16.36,382.95,-1.75,0.04,1.75
106,F,Fledgling,8/15/19 9:32,59.13,15.78,373.86,-1.81,0.01,1.81
106,F,Fledgling,8/15/19 9:32,58.06,16.83,367.3,-1.31,0.01,1.31
106,F,Fledgling,8/15/19 9:32,59.13,15.61,352.54,-2.46,0.32,2.46
106,F,Fledgling,8/15/19 9:32,56.59,15.68,341.21,-2.26,0.05,2.26
106,F,Fledgling,8/15/19 9:32,59.65,15.65,333.64,-1.26,0.13,1.26
106,F,Fledgling,8/15/19 9:32,52.22,15.07,328.42,-0.86,0.05,0.86
106,F,Fledgling,8/15/19 9:32,50.59,14.02,326.62,-0.35,0.01,0.35
106,F,Fledgling,8/15/19 9:32,59.52,15.13,316.36,-2.05,0.35,2.05
106,F,Fledgling,8/15/19 9:32,53.8,15.27,308.18,-1.36,0.08,1.36
106,F,Fledgling,8/15/19 9:32,62.19,16.03,296.41,-2.35,0.14,2.35
106,F,Fledgling,8/15/19 9:32,58.74,17.21,289.58,-1.36,0.18,1.36
106,F,Fledgling,8/15/19 9:33,56.93,15.34,285.16,-0.73,0.21,0.73
106,F,Fledgling,8/15/19 9:33,60.5,16.09,269.7,-3.09,0.17,3.09
106,F,Fledgling,8/15/19 9:33,53.98,15.88,260.22,-1.89,0.15,1.89
106,F,Fledgling,8/15/19 9:33,50.83,14.75,248.36,-1.97,0.02,1.97
106,F,Fledgling,8/15/19 9:33,48.98,13.6,239.03,-1.86,0.13,1.86
106,F,Fledgling,8/15/19 9:33,52.63,14.37,223.83,-3.04,0.17,3.04
106,F,Fledgling,8/15/19 9:33,54.05,14.56,211.82,-2,0.44,2
106,F,Fledgling,8/15/19 9:33,58.35,15.6,201.01,-2.16,0.61,2.16
106,F,Fledgling,8/15/19 9:33,61,16.81,194.09,-1.15,0.00016564,1.15
106,F,Fledgling,8/15/19 9:33,55.13,16.23,192.57,-0.25,0.11,0.25
106,F,Fledgling,8/15/19 9:33,54.13,14.9,188.21,-0.87,0.2,0.87
106,F,Fledgling,8/15/19 9:34,52.83,14.47,181.3,-1.15,0.06,1.15
106,F,Fledgling,8/15/19 9:34,50.46,14.4,178.51,-0.46,0.05,0.46
106,F,Fledgling,8/15/19 9:34,48.07,13.83,178.08,-0.08,0.06,0.08
106,F,Fledgling,8/15/19 9:34,47.68,13.47,172.73,-0.89,0.12,0.89
106,F,Fledgling,8/15/19 9:34,46.39,13.02,170.76,-0.39,0.1,0.39
106,F,Fledgling,8/15/19 9:34,55.72,14.06,161.35,-1.88,0.08,1.88
106,F,Fledgling,8/15/19 9:34,50.98,15.31,159,-0.46,0.05,0.46
106,F,Fledgling,8/15/19 9:34,34.07,11.3,166.21,1.2,2.35,1.2
106,F,Fledgling,8/15/19 9:34,35.33,5.68,166.46,0.04,2.13,0.04
106,F,Fledgling,8/15/19 9:34,47.24,10.22,168.09,0.27,1.51,0.27
106,F,Fledgling,8/15/19 9:35,37.94,11.29,171.67,0.59,1.4,0.59
106,F,Fledgling,8/15/19 9:35,34.02,8.12,169.88,-0.35,0.46,0.35
106,F,Fledgling,8/15/19 9:35,38.65,9.57,162.87,-1.4,0.11,1.4
106,F,Fledgling,8/15/19 9:35,47.94,13.15,146.22,-2.77,0.1,2.77
106,F,Fledgling,8/15/19 9:35,50.57,12.95,137.3,-1.78,0.18,1.78
106,F,Fledgling,8/15/19 9:35,50.18,14.43,121.52,-3.15,0.29,3.15
106,F,Fledgling,8/15/19 9:35,36.68,12.69,120.8,-0.12,0.06,0.12
106,F,Fledgling,8/15/19 9:35,31.63,9.2,122.68,0.37,0.01,0.37
106,F,Fledgling,8/15/19 9:35,37.85,9.42,117.27,-0.9,0.38,0.9
106,F,Fledgling,8/15/19 9:35,43.07,11.14,105.42,-1.97,0.005588825,1.97
106,F,Fledgling,8/15/19 9:35,45.35,12.58,102.3,-0.62,0.05,0.62
106,F,Fledgling,8/15/19 9:36,48.07,12.18,97.9,-0.73,0.14,0.73
106,F,Fledgling,8/15/19 9:36,41.65,12.56,99.94,0.4,0.06,0.4
106,F,Fledgling,8/15/19 9:36,38.5,11.12,96.85,-0.61,0.31,0.61
106,F,Fledgling,8/15/19 9:36,41.09,10.87,88.54,-1.38,0.09,1.38
106,F,Fledgling,8/15/19 9:36,40,11.57,82.44,-1.01,0.06,1.01
106,F,Fledgling,8/15/19 9:36,44.41,11.57,75.57,-1.37,0.04,1.37
106,F,Fledgling,8/15/19 9:36,46.37,12.76,64.95,-1.76,0.01,1.76
106,F,Fledgling,8/15/19 9:36,37.48,11.31,74.42,1.57,0.86,1.57
106,F,Fledgling,8/15/19 9:36,40.04,11.62,73.71,-0.14,0.34,0.14
106,F,Fledgling,8/15/19 9:36,38.63,10.61,75.75,0.34,0.02,0.34
106,F,Fledgling,8/15/19 9:36,29.46,10.01,77.95,0.44,1.62,0.44
106,F,Fledgling,8/15/19 9:37,42.09,4.66,75.95,-0.4,2.67,0.4
106,F,Fledgling,8/15/19 9:37,43.91,8.87,76.01,0.009501127,2.12,0.009501127
106,F,Fledgling,8/15/19 9:37,29.57,7.08,77.51,0.25,2.09,0.25
106,F,Fledgling,8/15/19 9:37,41.52,9.05,76.95,-0.11,1.69,0.11
106,F,Fledgling,8/15/19 9:37,37.83,10.32,84.04,1.18,2.44,1.18
106,F,Fledgling,8/15/19 9:37,28.15,5.53,83.01,-0.17,2.8,0.17
106,F,Fledgling,8/15/19 9:37,44.11,8.43,83.33,0.06,1.71,0.06
106,F,Fledgling,8/15/19 9:37,27.61,8.59,89.06,0.95,2.87,0.95
106,F,Fledgling,8/15/19 9:37,40.02,4.56,84.97,-0.68,2.26,0.68
106,F,Fledgling,8/15/19 9:37,40.5,10.87,84.16,-0.16,2.04,0.16
106,F,Fledgling,8/15/19 9:37,28.24,6.3,89.33,1.03,2.81,1.03
106,F,Fledgling,8/15/19 9:38,41.46,6.69,93.2,0.64,2.36,0.64
106,F,Fledgling,8/15/19 9:38,28.24,8.61,97.2,0.8,2.95,0.8
106,F,Fledgling,8/15/19 9:38,37.04,5.58,96.2,-0.16,2.31,0.16
106,F,Fledgling,8/15/19 9:38,39.76,9.9,97.82,0.26,2.51,0.26
106,F,Fledgling,8/15/19 9:38,27.27,5.25,100.54,0.54,3.04,0.54
106,F,Fledgling,8/15/19 9:38,44.5,7.98,99.82,-0.12,2.17,0.12
106,F,Fledgling,8/15/19 9:38,26.5,6.13,103.04,0.53,3.1,0.53
106,F,Fledgling,8/15/19 9:38,37.37,7.68,102.82,-0.04,1.47,0.04
106,F,Fledgling,8/15/19 9:38,44.13,11.39,106.03,0.64,1.93,0.64
106,F,Fledgling,8/15/19 9:38,27.65,7.51,104.08,-0.32,2,0.32
106,F,Fledgling,8/15/19 9:38,30.18,8.68,102.82,-0.25,0.39,0.25
106,F,Fledgling,8/15/19 9:39,43.17,9.91,94.16,-1.44,0.00515735,1.44
106,F,Fledgling,8/15/19 9:39,36.81,10.56,94.71,0.09,0.71,0.09
106,F,Fledgling,8/15/19 9:39,40.78,11.65,91.75,-0.59,0.41,0.59
106,F,Fledgling,8/15/19 9:39,29,7.73,96.95,0.86,3.08,0.86
106,F,Fledgling,8/15/19 9:39,41.31,11.34,93.33,-0.6,1.46,0.6
106,F,Fledgling,8/15/19 9:39,33.41,9.68,95.08,0.35,2.25,0.35
106,F,Fledgling,8/15/19 9:39,41.52,4.15,98.04,0.49,2.85,0.49
106,F,Fledgling,8/15/19 9:39,41.33,10.66,98.39,0.05,1.97,0.05
106,F,Fledgling,8/15/19 9:39,24.81,8.12,98.07,-0.06,3.04,0.06
106,F,Fledgling,8/15/19 9:39,47.7,7.73,97.33,-0.12,1.85,0.12
106,F,Fledgling,8/15/19 9:40,39.31,9.94,97.97,0.1,1.84,0.1
106,F,Fledgling,8/15/19 9:40,32.83,5.94,95.13,-0.56,2.73,0.56
106,F,Fledgling,8/15/19 9:40,49.37,10.64,89.51,-1.12,1.62,1.12
106,F,Fledgling,8/15/19 9:40,27.53,7.61,95.43,0.98,2.57,0.98
106,F,Fledgling,8/15/19 9:40,41.26,5.72,93.65,-0.35,1.76,0.35
106,F,Fledgling,8/15/19 9:40,40.16,9.26,99.11,1.09,2.47,1.09
106,F,Fledgling,8/15/19 9:40,27.7,5.67,101.37,0.37,2.77,0.37
106,F,Fledgling,8/15/19 9:40,42.52,10.48,98.08,-0.65,1.52,0.65
106,F,Fledgling,8/15/19 9:40,37.55,8.9,100.22,0.42,2.29,0.42
106,F,Fledgling,8/15/19 9:40,30.79,4.74,98.11,-0.35,2.67,0.35
106,F,Fledgling,8/15/19 9:40,41.11,10.37,99.5,0.27,1.93,0.27
106,F,Fledgling,8/15/19 9:40,31.2,8.89,100.02,0.1,2.14,0.1
106,F,Fledgling,8/15/19 9:41,36.79,6.85,98.22,-0.3,1.38,0.3
106,F,Fledgling,8/15/19 9:41,44.44,11.78,97.38,-0.16,1.15,0.16
106,F,Fledgling,8/15/19 9:41,48.35,9.89,95.25,-0.42,1.85,0.42
106,F,Fledgling,8/15/19 9:41,38.5,10.87,94.87,-0.06,0.68,0.06
106,F,Fledgling,8/15/19 9:41,37.76,10.44,92.55,-0.46,1.1,0.46
106,F,Fledgling,8/15/19 9:41,29.13,8.15,98.9,1.27,0.53,1.27
106,F,Fledgling,8/15/19 9:41,41.94,8.76,91.92,-1.16,0.03,1.16
106,F,Fledgling,8/15/19 9:41,48.24,12.35,84.67,-1.44,0.08,1.44
106,F,Fledgling,8/15/19 9:41,43.11,13.35,79.21,-1.09,0.08,1.09
106,F,Fledgling,8/15/19 9:41,44.17,12.34,75.7,-0.58,0.26,0.58
106,F,Fledgling,8/15/19 9:41,42.04,11.44,75.66,-0.008404587,0.06,0.008404587
106,F,Fledgling,8/15/19 9:42,44.33,12.36,71.72,-0.78,0.39,0.78
106,F,Fledgling,8/15/19 9:42,42.96,12.56,70.85,-0.14,0.25,0.14
106,F,Fledgling,8/15/19 9:42,42.46,12.34,67.14,-0.74,0.11,0.74
106,F,Fledgling,8/15/19 9:42,39.7,12.28,62.73,-0.88,1.32,0.88
106,F,Fledgling,8/15/19 9:42,44.46,7.29,68.59,0.97,2.18,0.97
106,F,Fledgling,8/15/19 9:42,48.13,11.2,61.95,-1.32,1.96,1.32
106,F,Fledgling,8/15/19 9:42,31.09,9.14,66.73,0.79,1.27,0.79
106,F,Fledgling,8/15/19 9:42,23.33,8.01,73.22,1.08,1.6,1.08
106,F,Fledgling,8/15/19 9:42,30.94,8.58,76.71,0.69,1.91,0.69
106,F,Fledgling,8/15/19 9:42,36.66,5.35,78.6,0.31,2.38,0.31
106,F,Fledgling,8/15/19 9:42,51.87,10.08,71.73,-1.14,1.7,1.14
106,F,Fledgling,8/15/19 9:43,28.55,10.26,77.08,1.06,1.65,1.06
106,F,Fledgling,8/15/19 9:43,24.48,6.53,80.71,0.6,0.08,0.6
106,F,Fledgling,8/15/19 9:43,26.72,5.82,80.67,-0.00566609,2.66,0.00566609
106,F,Fledgling,8/15/19 9:43,48.41,9.34,76.71,-0.79,1.25,0.79
106,F,Fledgling,8/15/19 9:43,30.11,10.27,74.35,-0.39,2.23,0.39
106,F,Fledgling,8/15/19 9:43,24.37,7.41,80.5,1.02,0.77,1.02
106,F,Fledgling,8/15/19 9:43,34.59,9.18,84.73,0.84,0.31,0.84
106,F,Fledgling,8/15/19 9:43,29.31,8.85,88.52,0.63,0.11,0.63
106,F,Fledgling,8/15/19 9:43,36.41,9.16,86.29,-0.37,0.21,0.37
106,F,Fledgling,8/15/19 9:43,31.55,8.84,90.53,0.84,0.84,0.84
106,F,Fledgling,8/15/19 9:43,25.96,5.96,91.52,0.19,2.18,0.19
106,F,Fledgling,8/15/19 9:44,44.7,5.83,89.38,-0.35,2.18,0.35
106,F,Fledgling,8/15/19 9:44,33.18,12.08,92.97,0.71,2.06,0.71
106,F,Fledgling,8/15/19 9:44,34.13,4.5,91.73,-0.24,2.29,0.24
106,F,Fledgling,8/15/19 9:44,41.65,8.15,97.62,0.98,2.08,0.98
106,F,Fledgling,8/15/19 9:44,29.89,10.54,99.01,0.27,2.04,0.27
106,F,Fledgling,8/15/19 9:44,23.27,5.13,99.97,0.19,2.53,0.19
106,F,Fledgling,8/15/19 9:44,40.66,8.49,104.16,0.69,2.07,0.69
106,F,Fledgling,8/15/19 9:44,25.03,8.31,104.28,0.02,3.04,0.02
106,F,Fledgling,8/15/19 9:44,40.5,5.56,104.16,-0.01,1.82,0.01
106,F,Fledgling,8/15/19 9:44,39.5,10.11,99.8,-0.72,1.87,0.72
106,F,Fledgling,8/15/19 9:44,21.05,4.85,104.35,0.91,3.11,0.91
106,F,Fledgling,8/15/19 9:45,38.04,7.41,106.8,0.48,1.52,0.48
106,F,Fledgling,8/15/19 9:45,42.65,10.94,106.43,-0.07,1.7,0.07
106,F,Fledgling,8/15/19 9:45,20.83,5.39,108.49,0.41,2.94,0.41
106,F,Fledgling,8/15/19 9:45,39.35,8.11,111.43,0.58,1.9,0.58
106,F,Fledgling,8/15/19 9:45,34.29,9.26,113.37,0.32,2.37,0.32
106,F,Fledgling,8/15/19 9:45,29.92,4.58,112.45,-0.18,2.29,0.18
106,F,Fledgling,8/15/19 9:45,42.5,9.03,116.31,0.64,1.64,0.64
106,F,Fledgling,8/15/19 9:45,33.87,10.96,118.13,0.36,2.06,0.36
106,F,Fledgling,8/15/19 9:45,25.42,4.37,118.25,0.01,2.6,0.01
106,F,Fledgling,8/15/19 9:45,44.15,9.31,120.6,0.47,1.65,0.47
106,F,Fledgling,8/15/19 9:45,25.63,8.96,123.54,0.48,2.86,0.48
106,F,Fledgling,8/15/19 9:46,32.66,4.83,122.13,-0.28,1.91,0.28
106,F,Fledgling,8/15/19 9:46,43.67,9.55,127.7,0.92,1.85,0.92
106,F,Fledgling,8/15/19 9:46,28.63,9.28,129.68,0.39,2.61,0.39
106,F,Fledgling,8/15/19 9:46,27.42,5.84,134.26,0.76,0.93,0.76
106,F,Fledgling,8/15/19 9:46,33.22,5.94,136.46,0.43,2.34,0.43
106,F,Fledgling,8/15/19 9:46,49.94,10.74,137.68,0.24,1.39,0.24
106,F,Fledgling,8/15/19 9:46,32.89,10.75,145.55,1.57,2.29,1.57
106,F,Fledgling,8/15/19 9:46,37.48,4.96,151.57,1.2,2.46,1.2
106,F,Fledgling,8/15/19 9:46,45.24,10.92,155.77,0.69,1.53,0.69
106,F,Fledgling,8/15/19 9:46,40.5,12,157.38,0.32,1.73,0.32
106,F,Fledgling,8/15/19 9:46,41.22,6.6,158.46,0.18,2.34,0.18
106,F,Fledgling,8/15/19 9:47,46.72,10.93,162.68,0.84,1.63,0.84
106,F,Fledgling,8/15/19 9:47,39.81,11.56,169.42,1.12,1.81,1.12
106,F,Fledgling,8/15/19 9:47,31.13,6.54,167.42,-0.39,1.71,0.39
106,F,Fledgling,8/15/19 9:47,35.48,10.86,167.46,0.006332389,1.04,0.006332389
106,F,Fledgling,8/15/19 9:47,38.33,8.72,165.55,-0.38,0.44,0.38
106,F,Fledgling,8/15/19 9:47,43.65,11.09,163.3,-0.45,0.06,0.45
106,F,Fledgling,8/15/19 9:47,49.87,13.1,157.35,-0.99,0.01,0.99
106,F,Fledgling,8/15/19 9:47,51.33,14.37,147.91,-1.88,0.28,1.88
106,F,Fledgling,8/15/19 9:47,45.79,14.01,142.36,-1.11,0.25,1.11
106,F,Fledgling,8/15/19 9:47,48.46,12.91,138.71,-0.72,0.09,0.72
106,F,Fledgling,8/15/19 9:47,45.65,12.44,134.57,-0.82,0.25,0.82
106,F,Fledgling,8/15/19 9:48,44.89,13.41,124.62,-1.65,0.08,1.65
106,F,Fledgling,8/15/19 9:48,52.96,13.55,114.57,-2,0.19,2
106,F,Fledgling,8/15/19 9:48,49.41,14.34,107.12,-1.49,0.23,1.49
106,F,Fledgling,8/15/19 9:48,41.09,13.09,110.08,0.49,0.17,0.49
106,F,Fledgling,8/15/19 9:48,44.28,10.68,105.36,-0.78,0.06,0.78
106,F,Fledgling,8/15/19 9:48,47.74,13.42,94.27,-1.84,0.27,1.84
106,F,Fledgling,8/15/19 9:48,49.37,12.95,90.41,-0.77,0.23,0.77
106,F,Fledgling,8/15/19 9:48,52.72,13.97,84.31,-1.01,0.000814637,1.01
106,F,Fledgling,8/15/19 9:48,46.42,13.3,79.26,-0.84,0.89,0.84
106,F,Fledgling,8/15/19 9:48,35.87,10.26,79.32,0.01,0.84,0.01
106,F,Fledgling,8/15/19 9:48,32.26,5.16,83,0.61,3.12,0.61
106,F,Fledgling,8/15/19 9:49,43.41,10.6,85.61,0.43,2.04,0.43
106,F,Fledgling,8/15/19 9:49,23.39,6.14,93.35,1.54,2.87,1.54
106,F,Fledgling,8/15/19 9:49,44.26,7.36,95.89,0.42,1.64,0.42
106,F,Fledgling,8/15/19 9:49,30.11,10,102.24,1.05,2.3,1.05
106,F,Fledgling,8/15/19 9:49,30.63,5.96,102.06,-0.03,2.84,0.03
106,F,Fledgling,8/15/19 9:49,42.42,7.9,111.27,1.53,2.15,1.53
106,F,Fledgling,8/15/19 9:49,28.39,5.84,110.77,-0.08,2.72,0.08
106,F,Fledgling,8/15/19 9:49,40.13,7.93,116.27,0.91,1.95,0.91
106,F,Fledgling,8/15/19 9:49,34.46,9.53,124.37,1.35,2.68,1.35
106,F,Fledgling,8/15/19 9:49,29.33,5.12,127.86,0.69,3.03,0.69
106,F,Fledgling,8/15/19 9:50,43.15,9.2,133.84,0.99,2.03,0.99
106,F,Fledgling,8/15/19 9:50,24.16,6.55,139.42,0.92,2.85,0.92
